date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:57:56	8822/8822	---M--	200	added ('OK')	image/jpeg	etag:%222276-5678bd4c49917%22	https://fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_08-150x150.jpg	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_08-150x150.jpg	(from https://fieges-stammhaus.de/bildergalerie/)
14:57:56	123966/123966	---M--	200	added ('OK')	image/jpeg	etag:%221e43e-5678bd4c3c654%22	https://fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_08.jpg	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_08.jpg	(from https://fieges-stammhaus.de/bildergalerie/)
14:57:57	8693/8693	---M--	200	added ('OK')	image/jpeg	etag:%2221f5-5678bd4b9c7af%22	https://fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_07-150x150.jpg	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_07-150x150.jpg	(from https://fieges-stammhaus.de/bildergalerie/)
14:57:57	114010/114010	---M--	200	added ('OK')	image/jpeg	etag:%221bd5a-5678bd4b91bb2%22	https://fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_07.jpg	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_07.jpg	(from https://fieges-stammhaus.de/bildergalerie/)
14:57:57	8235/8235	---M--	200	added ('OK')	image/jpeg	etag:%22202b-5678bd4ae9c78%22	https://fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_06-150x150.jpg	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_06-150x150.jpg	(from https://fieges-stammhaus.de/bildergalerie/)
14:57:57	111764/111764	---M--	200	added ('OK')	image/jpeg	etag:%221b494-5678bd4ad9e4c%22	https://fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_06.jpg	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_06.jpg	(from https://fieges-stammhaus.de/bildergalerie/)
14:57:57	106161/106161	---M--	200	added ('OK')	image/jpeg	etag:%2219eb1-5678bd4a1d2e0%22	https://fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_05.jpg	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_05.jpg	(from https://fieges-stammhaus.de/bildergalerie/)
14:57:57	8117/8117	---M--	200	added ('OK')	image/jpeg	etag:%221fb5-5678bd4a2925f%22	https://fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_05-150x150.jpg	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_05-150x150.jpg	(from https://fieges-stammhaus.de/bildergalerie/)
14:57:58	103271/103271	---M--	200	added ('OK')	image/jpeg	etag:%2219367-5678bd497574b%22	https://fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_04.jpg	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_04.jpg	(from https://fieges-stammhaus.de/bildergalerie/)
14:57:58	7527/7527	---M--	200	added ('OK')	image/jpeg	etag:%221d67-5678bd4981a7a%22	https://fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_04-150x150.jpg	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_04-150x150.jpg	(from https://fieges-stammhaus.de/bildergalerie/)
14:57:58	107251/107251	---M--	200	added ('OK')	image/jpeg	etag:%221a2f3-5678bd48c4f32%22	https://fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_03.jpg	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_03.jpg	(from https://fieges-stammhaus.de/bildergalerie/)
14:57:58	7997/7997	---M--	200	added ('OK')	image/jpeg	etag:%221f3d-5678bd48d4521%22	https://fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_03-150x150.jpg	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_03-150x150.jpg	(from https://fieges-stammhaus.de/bildergalerie/)
14:57:59	107858/107858	---M--	200	added ('OK')	image/jpeg	etag:%221a552-5678bd4812398%22	https://fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_02.jpg	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_02.jpg	(from https://fieges-stammhaus.de/bildergalerie/)
14:57:59	9015/9015	---M--	200	added ('OK')	image/jpeg	etag:%222337-5678bd4820e5e%22	https://fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_02-150x150.jpg	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-content/uploads/2018/03/neueroeffnung-gal_02-150x150.jpg	(from https://fieges-stammhaus.de/bildergalerie/)
14:57:59	76707/76707	---M--	200	added ('OK')	image/jpeg	etag:%2212ba3-520453fa9245d%22	https://fieges-stammhaus.de/wp-content/uploads/2015/09/gaststaette1.jpg	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-content/uploads/2015/09/gaststaette1.jpg	(from https://fieges-stammhaus.de/bildergalerie/)
14:57:59	11159/11159	---M--	200	added ('OK')	image/jpeg	etag:%222b97-520453faaa72d%22	https://fieges-stammhaus.de/wp-content/uploads/2015/09/gaststaette1-150x150.jpg	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-content/uploads/2015/09/gaststaette1-150x150.jpg	(from https://fieges-stammhaus.de/bildergalerie/)
14:57:59	83352/83352	---M--	200	added ('OK')	image/jpeg	etag:%2214598-520453fc1308c%22	https://fieges-stammhaus.de/wp-content/uploads/2015/09/gaststaette2.jpg	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-content/uploads/2015/09/gaststaette2.jpg	(from https://fieges-stammhaus.de/bildergalerie/)
14:58:00	11481/11481	---M--	200	added ('OK')	image/jpeg	etag:%222cd9-520453fc40efa%22	https://fieges-stammhaus.de/wp-content/uploads/2015/09/gaststaette2-150x150.jpg	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-content/uploads/2015/09/gaststaette2-150x150.jpg	(from https://fieges-stammhaus.de/bildergalerie/)
14:58:00	71332/71332	---M--	200	added ('OK')	image/jpeg	etag:%22116a4-520453fd57012%22	https://fieges-stammhaus.de/wp-content/uploads/2015/09/gaststaette3.jpg	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-content/uploads/2015/09/gaststaette3.jpg	(from https://fieges-stammhaus.de/bildergalerie/)
14:58:00	12972/12972	---M--	200	added ('OK')	image/jpeg	etag:%2232ac-520453fd79e69%22	https://fieges-stammhaus.de/wp-content/uploads/2015/09/gaststaette3-150x150.jpg	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-content/uploads/2015/09/gaststaette3-150x150.jpg	(from https://fieges-stammhaus.de/bildergalerie/)
14:58:00	64936/64936	---M--	200	added ('OK')	image/jpeg	etag:%22fda8-520453fea8230%22	https://fieges-stammhaus.de/wp-content/uploads/2015/09/gaststaette4.jpg	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-content/uploads/2015/09/gaststaette4.jpg	(from https://fieges-stammhaus.de/bildergalerie/)
14:58:01	10988/10988	---M--	200	added ('OK')	image/jpeg	etag:%222aec-520453fec66b6%22	https://fieges-stammhaus.de/wp-content/uploads/2015/09/gaststaette4-150x150.jpg	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-content/uploads/2015/09/gaststaette4-150x150.jpg	(from https://fieges-stammhaus.de/bildergalerie/)
14:58:02	2665/2665	---MC-	200	added ('OK')	application/json	date:Thu,%2005%20Feb%202026%2007:58:01%20GMT	https://fieges-stammhaus.de/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffieges-stammhaus.de%2Fimpressum%2F	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-json/oembed/1.0/embed1c72.json	(from https://fieges-stammhaus.de/impressum/)
14:58:03	2849/2849	---MCZ	200	added ('OK')	text/xml	date:Thu,%2005%20Feb%202026%2007:58:02%20GMT	https://fieges-stammhaus.de/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffieges-stammhaus.de%2Fimpressum%2F&format=xml	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-json/oembed/1.0/embed3033	(from https://fieges-stammhaus.de/impressum/)
14:58:03	16865/16865	---MC-	200	added ('OK')	application/json	date:Thu,%2005%20Feb%202026%2007:58:03%20GMT	https://fieges-stammhaus.de/wp-json/wp/v2/pages/229	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-json/wp/v2/pages/229.json	(from https://fieges-stammhaus.de/impressum/)
14:58:04	2737/2737	---MC-	200	added ('OK')	application/json	date:Thu,%2005%20Feb%202026%2007:58:04%20GMT	https://fieges-stammhaus.de/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffieges-stammhaus.de%2Fdatenschutzerklaerung%2F	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-json/oembed/1.0/embed6976.json	(from https://fieges-stammhaus.de/datenschutzerklaerung/)
14:58:05	2921/2921	---MCZ	200	added ('OK')	text/xml	date:Thu,%2005%20Feb%202026%2007:58:04%20GMT	https://fieges-stammhaus.de/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffieges-stammhaus.de%2Fdatenschutzerklaerung%2F&format=xml	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-json/oembed/1.0/embed67dd	(from https://fieges-stammhaus.de/datenschutzerklaerung/)
14:58:06	59776/59776	---MC-	200	added ('OK')	application/json	date:Thu,%2005%20Feb%202026%2007:58:05%20GMT	https://fieges-stammhaus.de/wp-json/wp/v2/pages/2281	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-json/wp/v2/pages/2281.json	(from https://fieges-stammhaus.de/datenschutzerklaerung/)
14:58:06	2726/2726	---MC-	200	added ('OK')	application/json	date:Thu,%2005%20Feb%202026%2007:58:06%20GMT	https://fieges-stammhaus.de/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffieges-stammhaus.de%2Fcookie-richtlinie-eu%2F	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-json/oembed/1.0/embed7bb6.json	(from https://fieges-stammhaus.de/cookie-richtlinie-eu/)
14:58:07	2910/2910	---MCZ	200	added ('OK')	text/xml	date:Thu,%2005%20Feb%202026%2007:58:06%20GMT	https://fieges-stammhaus.de/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffieges-stammhaus.de%2Fcookie-richtlinie-eu%2F&format=xml	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-json/oembed/1.0/embed403e	(from https://fieges-stammhaus.de/cookie-richtlinie-eu/)
14:58:07	21125/21125	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20Dec%202025%2001:43:37%20GMT	https://fieges-stammhaus.de/wp-content/plugins/complianz-gdpr/assets/css/document.min.css?ver=1765935817	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-content/plugins/complianz-gdpr/assets/css/document.min9412.css	(from https://fieges-stammhaus.de/cookie-richtlinie-eu/)
14:58:08	39279/39279	---MC-	200	added ('OK')	application/json	date:Thu,%2005%20Feb%202026%2007:58:07%20GMT	https://fieges-stammhaus.de/wp-json/wp/v2/pages/2720	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-json/wp/v2/pages/2720.json	(from https://fieges-stammhaus.de/cookie-richtlinie-eu/)
14:58:08	457/457	---M--	200	added ('OK')	image/svg+xml	etag:%221c9-6461bf920af03%22	https://fieges-stammhaus.de/wp-content/plugins/complianz-gdpr/assets/images/chevron-down.svg	E:/SPN/NhaHang/res2/fieges-stammhaus.de/wp-content/plugins/complianz-gdpr/assets/images/chevron-down.svg	(from https://fieges-stammhaus.de/wp-content/plugins/complianz-gdpr/assets/css/document.min.css?ver=1765935817)
